wine_name,vintage_name,vintage_year,wine_ratings_average,wine_ratings_count,vintage_ratings_average,vintage_rating_count,liter_price_euros,in_top_list,country
Barbaresco Asili,Ceretto Barbaresco Asili 2007,2007,4.4,710,0.0,24,396.6666666666667,0,Italie
40 Years Old Port,Butler Nephew 40 Years Old Port,N.V.,4.5,37,4.5,37,193.33333333333334,0,Portugal
Roccolo Ludwig Barth von Barthenau,J. Hofstätter Roccolo Ludwig Barth von Barthenau 2016,2016,4.4,155,0.0,17,440.83333333333337,0,Italie
Bordeaux,Domaine de Cambes Bordeaux 2017,2017,4.3,2246,4.4,195,68.2,0,France
Douro Quinta da Manoella VV Tinto,Wine & Soul Douro Quinta da Manoella VV Tinto 2017,2017,4.3,2548,4.5,192,168.66666666666666,0,Portugal
Quarto Vecchio Amarone della Valpolicella Classico Riserva,Il Canovino Quarto Vecchio Amarone della Valpolicella Classico Riserva 2016,2016,4.5,292,0.0,4,89.33333333333333,0,Italie
Brunello di Montalcino Riserva,Siro Pacenti Brunello di Montalcino Riserva 2015,2015,4.4,351,0.0,24,441.66666666666663,0,Italie
Valmezzane Amarone della Valpolicella,Corte Sant'Alda Valmezzane Amarone della Valpolicella 2011,2011,4.4,799,4.5,188,195.0,0,Italie
Adrianna Vineyard Mundus Bacillus Terrae Malbec,Catena Zapata Adrianna Vineyard Mundus Bacillus Terrae Malbec 2014,2014,4.6,1358,4.6,171,393.3333333333333,1,Argentine
MV,Henri Giraud MV 2017,2017,4.5,4763,4.5,146,260.0,0,France
Pym-Rae Red Blend,Tesseron Estate Pym-Rae Red Blend 2016,2016,4.5,273,4.5,163,540.0,0,États-Unis
Ermitage Ex-Voto,E. Guigal Ermitage Ex-Voto 2017,2017,4.4,1804,4.5,27,508.6666666666667,0,France
1694 Classification Red,Rust En Vrede 1694 Classification Red 2017,2017,4.5,1841,4.5,111,140.0,0,Afrique du Sud
Barolo Le Vigne,Sandrone Barolo Le Vigne 2017,2017,4.3,5026,4.5,142,143.33333333333334,0,Italie
Perpetual,Familia Torres Perpetual 2017,2017,4.3,3809,4.4,336,72.65333333333334,0,Espagne
Valmezzane Amarone della Valpolicella,Corte Sant'Alda Valmezzane Amarone della Valpolicella 2013,2013,4.4,799,4.4,169,221.66666666666669,0,Italie
Amarone della Valpolicella Classico,L’Arco Amarone della Valpolicella Classico 2017,2017,4.4,1029,0.0,20,123.33333333333334,0,Italie
Messorio,Le Macchiole Messorio 2017,2017,4.5,5514,4.6,146,541.6666666666666,0,Italie
Bibbona,Biserno Bibbona 2017,2017,4.5,5981,4.6,256,287.5,0,Italie
Tinto,Espectacle del Montsant Tinto 2017,2017,4.4,2511,4.4,152,126.66666666666667,0,Espagne
Amarone della Valpolicella,Costa Arente Amarone della Valpolicella 2017,2017,4.5,749,0.0,17,70.66666666666667,0,Italie
Adrianna Vineyard Mundus Bacillus Terrae Malbec,Catena Zapata Adrianna Vineyard Mundus Bacillus Terrae Malbec 2015,2015,4.6,1358,4.6,173,332.0,0,Argentine
Pomerol,Château l'Eglise-Clinet Pomerol 2017,2017,4.4,3509,0.0,20,346.50666666666666,0,France
Campo Inferi Amarone della Valpolicella Classico Riserva,Brunelli Campo Inferi Amarone della Valpolicella Classico Riserva 2017,2017,4.6,2112,4.7,100,94.0,0,Italie
Amarone della Valpolicella Classico,David Sterza Amarone della Valpolicella Classico 2017,2017,4.3,1940,4.4,141,53.0,0,Italie
Clos de la Roche Grand Cru,Lucien le Moine Clos de la Roche Grand Cru 2015,2015,4.4,429,0.0,8,825.0,0,France
Vignes Centenaires 'La Richemone',Domaine Perrot-Minot Vignes Centenaires 'La Richemone' 2015,2015,4.4,182,0.0,17,911.6666666666666,0,France
Pessac-Léognan Blanc (Grand Cru Classé de Graves),Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017,2017,4.5,1206,0.0,24,2666.6666666666665,0,France
Clos Saint-Denis Grand Cru,Domaine Faiveley Clos Saint-Denis Grand Cru 2014,2014,4.6,40,0.0,4,233.33333333333334,0,France
Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2017,2017,4.5,6121,4.6,496,766.6666666666667,0,France
Clos des Porrets Nuits-Saint-Georges 1er Cru,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2017,2017,4.1,3063,4.4,251,225.0,0,France
Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes,Alain Jaume Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes 2016,2016,4.3,875,4.5,43,158.66666666666669,0,France
Chardonnay,Capensis Chardonnay 2017,2017,4.4,1031,4.5,41,104.0,0,Afrique du Sud
Altura Máxima Malbec,Colomé Altura Máxima Malbec 2017,2017,4.4,2168,4.5,181,177.30666666666664,0,Argentine
Champagne,Sapience Champagne 2013,2013,4.5,1021,0.0,19,450.0,0,France
Barbaresco Asili,Ceretto Barbaresco Asili 1973,1973,4.4,710,0.0,1,238.33333333333334,0,Italie
Scharzhofberger Riesling Auslese,Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2017,2017,4.6,1666,4.6,99,942.5333333333333,0,Allemagne
Cosimo Varvaglione Collezione Privata Negroamaro del Salento,Varvaglione Cosimo Varvaglione Collezione Privata Negroamaro del Salento 2017,2017,4.3,826,4.4,284,53.06666666666666,0,Italie
Brunello di Montalcino Riserva,San Polino Brunello di Montalcino Riserva 2015,2015,4.4,339,0.0,13,119.93333333333334,0,Italie
Corton-Charlemagne Grand Cru,Pierre-Yves Colin-Morey Corton-Charlemagne Grand Cru 2017,2017,4.6,719,4.7,71,996.6666666666667,0,France
Brunello di Montalcino,Le Chiuse Brunello di Montalcino 2017,2017,4.3,3836,4.4,195,180.0,0,Italie
Barolo Monvigliero,Fratelli Alessandria Barolo Monvigliero 2016,2016,4.2,1163,4.5,59,325.0,0,Italie
Bure Alto Amarone  della Valpolicella Classico Riserva,Corte Aleardi Bure Alto Amarone  della Valpolicella Classico Riserva 2011,2011,4.6,132,0.0,14,96.66666666666667,0,Italie
Pietradonice,Casanova di Neri Pietradonice 2017,2017,4.3,2266,4.5,229,119.93333333333334,0,Italie
Zeltinger Sonnenuhr Beerenauselese Riesling,Markus Molitor Zeltinger Sonnenuhr Beerenauselese Riesling 2015,2015,4.5,49,0.0,7,506.6666666666667,0,Allemagne
Pegrandi Amarone della Valpolicella Classico,Vaona Pegrandi Amarone della Valpolicella Classico 2017,2017,4.4,1833,4.6,54,75.0,0,Italie
40 Years Old Tawny Port,Kopke 40 Years Old Tawny Port,N.V.,4.4,357,4.4,357,201.26666666666665,0,Portugal
Romanée-Saint-Vivant Grand Cru Les Quatre Journaux,Louis Latour Romanée-Saint-Vivant Grand Cru Les Quatre Journaux 2016,2016,4.4,731,0.0,20,666.6666666666666,0,France
Rutherford Cabernet Sauvignon,Duckhorn Rutherford Cabernet Sauvignon 2017,2017,4.3,655,4.6,56,196.66666666666666,0,États-Unis
Barolo Riserva Speciale Granbussia,Aldo Conterno Barolo Riserva Speciale Granbussia 2013,2013,4.5,56,0.0,0,1565.0,0,Italie
Don PX Convento Selección,Toro Albalá Don PX Convento Selección 1964,1964,4.7,1224,0.0,3,573.0133333333333,0,Espagne
Barolo Cerretta,Giovanni Rosso Barolo Cerretta 2017,2017,4.2,1921,4.4,158,145.0,0,Italie
Charmes-Chambertin Grand Cru,Labruyère-Prieur Sélection Charmes-Chambertin Grand Cru 2014,2014,4.5,33,0.0,10,387.3333333333333,0,France
Côte Rôtie La Brocarde,Francois Villard Côte Rôtie La Brocarde 2017,2017,4.4,278,0.0,14,209.86666666666667,0,France
Octavius Amarone della Valpolicella Riserva,Marchesi Fumanelli Octavius Amarone della Valpolicella Riserva 2017,2017,4.6,450,0.0,8,127.17333333333333,0,Italie
Chambertin Grand Cru,Domaine Jacques Prieur Chambertin Grand Cru 2016,2016,4.4,354,0.0,6,846.6666666666666,0,France
Puligny-Montrachet Premier Cru La Garenne,J.M. Boillot Puligny-Montrachet Premier Cru La Garenne 2001,2001,4.5,200,0.0,1,386.6666666666667,0,France
Corton-Bressandes Grand Cru,Domaine Jacques Prieur Corton-Bressandes Grand Cru 2017,2017,4.4,861,0.0,21,244.79999999999998,0,France
Falletto Barbaresco Rabaja,Bruno Giacosa Falletto Barbaresco Rabaja 2004,2004,4.4,448,4.5,25,1050.0,0,Italie
Clos Saint-Denis Grand Cru,Domaine Faiveley Clos Saint-Denis Grand Cru 2016,2016,4.6,40,0.0,3,260.0,0,France
L'Amarone del Maestro Fornaser,Monte Faustino L'Amarone del Maestro Fornaser 2017,2017,4.6,1031,0.0,4,115.06666666666666,0,Italie
Puligny-Montrachet Premier Cru Les Combettes,J.M. Boillot Puligny-Montrachet Premier Cru Les Combettes 2017,2017,4.4,582,0.0,16,327.5,0,France
Charmes-Chambertin Grand Cru,Labruyère-Prieur Sélection Charmes-Chambertin Grand Cru 2013,2013,4.5,33,0.0,9,354.6666666666667,0,France
Montrachet Grand Cru,Domaine Thénard Montrachet Grand Cru 2017,2017,4.6,495,0.0,23,2420.0,0,France
Charmes-Chambertin Grand Cru,Labruyère-Prieur Sélection Charmes-Chambertin Grand Cru 2015,2015,4.5,33,0.0,2,399.0,0,France
Collection Vintage 2000 Brut,Laurent Lequart Collection Vintage 2000 Brut 2000,2000,4.6,58,4.7,45,243.33333333333334,0,France
Sancerre 'Clos la Néore',Edmond Vatan Sancerre 'Clos la Néore' 2017,2017,4.4,699,4.5,54,1081.6666666666667,0,France
Secentenario,Antinori Secentenario 1985,1985,4.6,96,4.6,78,287.5,0,Italie
Regina del Bosco R.Quarantottomesi,Dezi Regina del Bosco R.Quarantottomesi 2015,2015,4.5,109,4.6,43,158.39999999999998,0,Italie
Pandorga,Cota 45 Pandorga 2017,2017,4.4,148,0.0,17,118.13333333333333,0,Espagne
Mille E Una Notte,Donnafugata Mille E Una Notte 2018,2018,4.3,15865,4.4,747,79.93333333333334,0,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2018,2018,4.6,47939,4.6,1649,300.0,0,Italie
Evenstad Reserve Pinot Noir,Domaine Serene Evenstad Reserve Pinot Noir 2018,2018,4.4,11531,4.4,519,139.93333333333334,0,États-Unis
Georges De Latour Private Reserve Cabernet Sauvignon,Beaulieu Vineyard (BV) Georges De Latour Private Reserve Cabernet Sauvignon 2018,2018,4.4,12652,4.4,465,158.66666666666669,0,États-Unis
Insignia,Joseph Phelps Vineyards Insignia 2018,2018,4.6,30674,4.6,885,413.3333333333333,0,États-Unis
60 Sessantanni Old Vines Primitivo di Manduria,San Marzano 60 Sessantanni Old Vines Primitivo di Manduria 2018,2018,4.5,94289,4.4,1748,33.0,1,Italie
60 Sessantanni Old Vines Primitivo di Manduria,San Marzano 60 Sessantanni Old Vines Primitivo di Manduria 2018,2018,4.5,94289,4.4,1748,33.0,1,Italie
60 Sessantanni Old Vines Primitivo di Manduria,San Marzano 60 Sessantanni Old Vines Primitivo di Manduria 2018,2018,4.5,94289,4.4,1748,33.0,1,Italie
Opus One,Opus One Opus One 2018,2018,4.6,77053,4.7,2228,703.4666666666667,0,États-Unis
Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2018,2018,4.6,39283,4.6,172,2533.333333333333,0,France
Tenuta Tignanello 'Solaia',Antinori Tenuta Tignanello 'Solaia' 2018,2018,4.6,33143,4.7,331,790.0,0,Italie
St. Henri Shiraz,Penfolds St. Henri Shiraz 2018,2018,4.4,17326,4.4,549,179.9333333333333,0,Australie
Mendoza,Cheval des Andes Mendoza 2018,2018,4.4,19849,4.5,630,124.93333333333334,0,Argentine
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018,2018,4.6,22896,4.5,95,660.0,0,France
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018,2018,4.5,15671,4.5,48,580.1866666666666,0,France
Corton-Charlemagne Grand Cru,Joseph Drouhin Corton-Charlemagne Grand Cru 2018,2018,4.4,1045,4.6,70,265.3333333333333,0,France
Aconcagua Valley,Sena Aconcagua Valley 2018,2018,4.5,18482,4.5,820,166.24,0,Chili
Dona Ermelinda Grande Reserva,Casa Ermelinda Freitas Dona Ermelinda Grande Reserva 2017,2017,4.4,933,4.4,483,39.93333333333334,1,Portugal
Dona Ermelinda Grande Reserva,Casa Ermelinda Freitas Dona Ermelinda Grande Reserva 2017,2017,4.4,933,4.4,483,39.93333333333334,1,Portugal
Dona Ermelinda Grande Reserva,Casa Ermelinda Freitas Dona Ermelinda Grande Reserva 2017,2017,4.4,933,4.4,483,39.93333333333334,1,Portugal
Dona Ermelinda Grande Reserva,Casa Ermelinda Freitas Dona Ermelinda Grande Reserva 2017,2017,4.4,933,4.4,483,39.93333333333334,1,Portugal
Vin de Pays de l'Hérault Blanc,La Grange des Pères Vin de Pays de l'Hérault Blanc 2018,2018,4.6,1209,4.6,30,1110.0,0,France
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2018,2018,4.6,39605,4.7,149,1060.0,0,France
Fusion V,De Toren Private Cellar Fusion V 2018,2018,4.4,12877,4.5,890,48.13333333333333,0,Afrique du Sud
Paleo Rosso,Le Macchiole Paleo Rosso 2018,2018,4.4,10940,4.4,288,153.26666666666665,0,Italie
Toscana,Masseto Toscana 2018,2018,4.7,16284,4.7,262,1460.0,0,Italie
Pessac-Léognan (Grand Cru Classé de Graves),Château Pape Clément Pessac-Léognan (Grand Cru Classé de Graves) 2018,2018,4.4,27316,4.4,733,162.6,1,France
Amarone della Valpolicella Classico,Allegrini Amarone della Valpolicella Classico 2018,2018,4.3,27794,4.4,837,107.33333333333334,0,Italie
Turriga Isola dei Nuraghi,Argiolas Turriga Isola dei Nuraghi 2018,2018,4.4,14641,4.5,422,126.6,0,Italie
Pauillac (Grand Cru Classé),Château Lynch-Bages Pauillac (Grand Cru Classé) 2018,2018,4.4,55808,4.4,414,198.66666666666666,0,France
Barolo Monprivato,Mascarello Giuseppe e Figlio Barolo Monprivato 2018,2018,4.4,6966,4.5,37,364.0666666666667,0,Italie
Valbuena 5º,Vega Sicilia Valbuena 5º 2018,2018,4.6,72784,4.7,213,239.93333333333334,0,Espagne
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018,2018,4.6,28198,4.5,81,1084.4133333333332,0,France
Rutherford,Quintessa Rutherford 2018,2018,4.6,16322,4.6,941,303.0,0,États-Unis
Papillon,Orin Swift Papillon 2018,2018,4.5,30682,4.5,3907,106.6,0,États-Unis
Ribera del Duero Reserva,Matarromera Ribera del Duero Reserva 2018,2018,4.3,37394,4.4,5650,53.26666666666667,0,Espagne
Toro,Pintia Toro 2018,2018,4.4,60705,4.4,331,89.54666666666667,1,Espagne
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018,2018,4.6,6637,4.8,31,2166.6666666666665,0,France
Dominus (Christian Moueix),Dominus Dominus (Christian Moueix) 2018,2018,4.5,22117,4.7,370,1021.1999999999999,0,États-Unis
Blanc,Château-Grillet Blanc 2018,2018,4.3,2053,4.6,26,1338.3333333333335,0,France
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018,2018,4.4,24916,4.5,167,446.26666666666665,0,France
Amarone della Valpolicella Classico,Zenato Amarone della Valpolicella Classico 2018,2018,4.4,48329,4.4,591,61.66666666666667,0,Italie
Cabernet Sauvignon (Signature),Darioush Cabernet Sauvignon (Signature) 2018,2018,4.6,13730,4.6,1081,142.61333333333332,0,États-Unis
Memorias,El Principal Memorias 2018,2018,4.3,15980,4.4,804,39.93333333333334,0,Chili
Chafandin,Jaro Chafandin 2018,2018,4.2,2570,4.4,304,74.0,0,Espagne
Château Margaux (Premier Grand Cru Classé),Château Margaux Château Margaux (Premier Grand Cru Classé) 2018,2018,4.6,45350,4.7,131,2093.3333333333335,0,France
Pessac-Léognan (Grand Cru Classé de Graves),Château Smith Haut-Lafitte Pessac-Léognan (Grand Cru Classé de Graves) 2018,2018,4.3,25444,4.4,277,165.62666666666667,0,France
Amarone della Valpolicella Classico,Tommasi Amarone della Valpolicella Classico 2018,2018,4.3,77515,4.4,1570,66.4,1,Italie
Amarone della Valpolicella Classico,Tommasi Amarone della Valpolicella Classico 2018,2018,4.3,77515,4.4,1570,66.4,1,Italie
Mai The First A.Montes Malbec,Kaiken Mai The First A.Montes Malbec 2018,2018,4.4,6379,4.4,338,91.93333333333334,0,Argentine
Gran Enemigo,El Enemigo Gran Enemigo 2018,2018,4.5,18739,4.5,358,93.26666666666667,0,Argentine
Saint-Julien (Grand Cru Classé),Château Léoville Poyferré Saint-Julien (Grand Cru Classé) 2018,2018,4.3,33618,4.5,413,194.6,0,France
Pauillac (Grand Cru Classé),Château Pichon Baron Pauillac (Grand Cru Classé) 2018,2018,4.4,37460,4.4,325,249.41333333333336,0,France
Brunello di Montalcino,Casanova di Neri Brunello di Montalcino 2018,2018,4.4,25989,4.4,158,91.73333333333333,0,Italie
Flor de Pingus,Dominio de Pingus Flor de Pingus 2018,2018,4.5,32932,4.6,2109,283.3333333333333,0,Espagne
Pomerol,Château l'Eglise-Clinet Pomerol 2018,2018,4.4,3509,0.0,7,432.59999999999997,0,France
Saint-Émilion Grand Cru,Le Dome Saint-Émilion Grand Cru 2018,2018,4.4,2829,4.6,38,248.12,0,France
San Vicente Rioja,Señorío de San Vicente San Vicente Rioja 2018,2018,4.3,10701,4.4,535,66.60000000000001,0,Espagne
CASK 23 Cabernet Sauvignon,Stag's Leap Wine Cellars CASK 23 Cabernet Sauvignon 2018,2018,4.6,9464,4.6,260,480.0,0,États-Unis
Redigaffi Toscana,Tua Rita Redigaffi Toscana 2018,2018,4.5,5212,4.6,188,640.0,0,Italie
Aile d'Argent Blanc Bordeaux,Château Mouton Rothschild Aile d'Argent Blanc Bordeaux 2018,2018,4.2,4790,4.4,231,268.3333333333333,0,France
Vin de Pays de l'Hérault,La Grange des Pères Vin de Pays de l'Hérault 2018,2018,4.5,8933,4.5,165,825.0,0,France
Reserva Ribera del Duero,Arzuaga Reserva Ribera del Duero 2018,2018,4.3,11233,4.4,840,52.73333333333333,1,Espagne
Es Riserva,Gianfranco Fino Es Riserva 2018,2018,4.5,371,0.0,2,167.93333333333334,0,Italie
Bramare Marchiori Vineyard Malbec,Viña Cobos Bramare Marchiori Vineyard Malbec 2018,2018,4.5,8713,0.0,21,190.0,0,Argentine
Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2018,2018,4.5,15975,4.6,53,518.6933333333334,0,France
Barolo Bussia Romirasco,Aldo Conterno Barolo Bussia Romirasco 2018,2018,4.5,1544,0.0,19,441.66666666666663,0,Italie
Winemaker's Selection,Korta Katarina Winemaker's Selection 2011,2011,4.3,292,4.4,234,47.199999999999996,0,Croatie
Flaccianello della Pieve,Fontodi Flaccianello della Pieve 2018,2018,4.5,21518,4.5,515,325.0,0,Italie
Castello della Sala Muffato della Sala,Antinori Castello della Sala Muffato della Sala 2018,2018,4.3,6356,4.5,329,91.66666666666666,0,Italie
Barolo Cascina Francia,Giacomo Conterno Barolo Cascina Francia 2018,2018,4.5,6045,4.5,83,530.0,0,Italie
Quarz Sauvignon,Terlan (Terlano) Quarz Sauvignon 2018,2018,4.4,8884,4.5,857,162.5,0,Italie
Galatrona,Petrolo Galatrona 2018,2018,4.3,7971,4.4,393,133.26666666666668,0,Italie
Toscana,Orma Toscana 2018,2018,4.2,7434,4.4,458,90.66666666666667,0,Italie
Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2018,2018,4.4,39731,4.4,237,683.3333333333334,0,France
Series C,Vilafonté Series C 2018,2018,4.5,3027,4.6,138,100.0,0,Afrique du Sud
Cabernet Sauvignon,Joseph Phelps Vineyards Cabernet Sauvignon 2018,2018,4.4,28544,4.4,2594,114.60000000000001,0,États-Unis
Saint-Julien (Grand Cru Classé),Château Léoville Barton Saint-Julien (Grand Cru Classé) 2018,2018,4.3,37174,4.4,282,148.0,0,France
Percarlo,San Giusto a Rentennano Percarlo 2018,2018,4.3,4808,4.4,143,243.33333333333334,0,Italie
Rubicon,Inglenook Rubicon 2018,2018,4.6,6421,4.6,141,500.0,0,États-Unis
Cos d'Estournel,Cos d'Estournel Cos d'Estournel 2018,2018,4.4,43704,4.4,237,297.32000000000005,0,France
Pomerol,Château La Fleur-Pétrus Pomerol 2018,2018,4.5,12214,4.5,162,683.3333333333334,0,France
Côte-Rôtie La Turque,E. Guigal Côte-Rôtie La Turque 2018,2018,4.6,4891,4.7,38,604.0,0,France
Merlot (Signature),Darioush Merlot (Signature) 2018,2018,4.3,2312,4.4,251,93.25333333333333,0,États-Unis
Viña El Pison,Artadi Viña El Pison 2018,2018,4.6,3027,4.8,64,583.3333333333334,0,Espagne
La Grande Rue Grand Cru Monopole,Domaine Nicole Lamarche (François Lamarche) La Grande Rue Grand Cru Monopole 2018,2018,4.4,1496,0.0,19,1850.0,0,France
Scharzhofberger Riesling Auslese,Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2018,2018,4.6,1666,4.5,164,881.3333333333333,0,Allemagne
Corton-Charlemagne Grand Cru,Domaine Faiveley Corton-Charlemagne Grand Cru 2018,2018,4.4,1007,4.6,43,286.6666666666667,0,France
S.L.V. Cabernet Sauvignon,Stag's Leap Wine Cellars S.L.V. Cabernet Sauvignon 2018,2018,4.5,6560,4.6,231,266.6,0,États-Unis
Barolo Cerretta,Giacomo Conterno Barolo Cerretta 2018,2018,4.6,684,0.0,9,530.0,0,Italie
5 Stelle Sfursat,Nino Negri 5 Stelle Sfursat 2018,2018,4.5,10740,4.5,538,120.0,0,Italie
Charmes-Chambertin Grand Cru,Dugat-Py Charmes-Chambertin Grand Cru 2016,2016,4.4,709,0.0,7,1366.6666666666667,0,France
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2018,2018,4.4,2678,4.5,30,1281.6666666666667,0,France
Cabernet - Cabernet,D.V. Catena Cabernet - Cabernet 2018,2018,4.3,27436,4.4,2864,126.66666666666667,0,Argentine
Dagromis Barolo,Gaja Dagromis Barolo 2018,2018,4.3,20685,4.4,547,160.0,0,Italie
Pinotage,Beeslaar Pinotage 2018,2018,4.4,2063,4.5,387,53.26666666666667,0,Afrique du Sud
Clos de Tart Grand Cru Monopole,Domaine du Clos de Tart Clos de Tart Grand Cru Monopole 2018,2018,4.5,4948,4.8,38,1965.0,0,France
Colore Toscana,Bibi Graetz Colore Toscana 2018,2018,4.4,1415,4.4,176,310.73333333333335,0,Italie
Maya,Dalla Valle Maya 2018,2018,4.6,1570,4.6,65,793.3333333333334,0,États-Unis
Chateau Buena Vista Cabernet Sauvignon Napa Valley,Buena Vista Chateau Buena Vista Cabernet Sauvignon Napa Valley 2018,2018,4.3,13415,4.4,3867,82.60000000000001,1,États-Unis
Barolo Riserva,Paolo Manzone Barolo Riserva 2017,2017,4.4,265,0.0,7,86.60000000000001,0,Italie
Saffredi,Fattoria le Pupille Saffredi 2018,2018,4.4,10499,4.4,599,126.0,0,Italie
Les Pavots,Peter Michael Les Pavots 2018,2018,4.6,4010,4.7,126,550.0,0,États-Unis
Silex,Didier Dagueneau (Louis-Benjamin Dagueneau) Silex 2018,2018,4.5,8386,4.4,804,212.0,0,France
Continuum Estate,Continuum Continuum Estate 2018,2018,4.6,6949,4.7,467,476.0,0,États-Unis
Barolo Rocche di Castiglione,Vietti Barolo Rocche di Castiglione 2018,2018,4.4,1272,0.0,23,455.8333333333333,0,Italie
Per Sempre Syrah Toscana,Tua Rita Per Sempre Syrah Toscana 2018,2018,4.5,711,4.5,57,223.33333333333331,0,Italie
