wine_name,vintage_name,vintage_year,wine_ratings_average,wine_ratings_count,vintage_ratings_average,vintage_rating_count,liter_price_euros,in_top_list,country,popularity_score,value_for_money,popularity_rank,value_rank,combined_rank
Barolo Arione,Giacomo Conterno Barolo Arione 2018,2018,4.6,259,0.0,18,516.6666666666667,0,Italie,25.56140908381787,0.008903225806451611,1856.0,1230.0,1543.0
Saint-Émilion Grand Cru,Château Bellevue-Mondotte Saint-Émilion Grand Cru 2019,2019,4.4,589,0.0,0,194.45333333333332,0,France,28.065075208066983,0.022627537026878773,1717.0,584.0,1150.5
Clos Vougeot Grand Cru,Domaine de Montille Clos Vougeot Grand Cru 2018,2018,4.4,226,0.0,5,303.4,0,France,23.850353996798063,0.014502307185234016,1936.0,895.0,1415.5
Chambolle-Musigny,Domaine G. Roumier Chambolle-Musigny 2019,2019,4.3,3455,4.5,67,1565.0,0,France,35.03458426566761,0.0027476038338658144,1203.0,1897.0,1550.0
Cannubi Barolo,Elio Altare Cannubi Barolo 2016,2016,4.5,228,0.0,13,471.6666666666667,0,Italie,24.432055330294986,0.009540636042402826,1909.0,1188.0,1548.5
Cos d'Estournel,Cos d'Estournel Cos d'Estournel 2020,2020,4.4,43704,0.0,15,393.3333333333333,0,France,47.01485760433244,0.011186440677966102,246.0,1080.0,663.0
Tignanello,Antinori Tignanello 2020,2020,4.5,142513,4.5,218,265.3333333333333,0,Italie,53.402348261699956,0.016959798994974875,7.0,775.0,391.0
Sassicaia,Tenuta San Guido Sassicaia 2020,2020,4.6,107646,4.5,123,601.0666666666666,0,Italie,53.29837538537822,0.007653061224489796,23.0,1345.0,684.0
ARTEMIS Cabernet Sauvignon,Stag's Leap Wine Cellars ARTEMIS Cabernet Sauvignon 2020,2020,4.4,81351,4.5,627,119.93333333333334,0,États-Unis,49.74872498259238,0.03668704836020011,87.0,301.0,194.0
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2020,2020,4.6,39605,0.0,17,963.5466666666666,0,France,48.69886899873255,0.004774029280712922,151.0,1636.0,893.5
Châteauneuf-du-Pape,Château de Beaucastel Châteauneuf-du-Pape 2020,2020,4.4,38998,4.4,154,146.6,0,France,46.513568823680345,0.030013642564802188,262.0,422.0,342.0
Clio,Bodegas El Nido Clio 2020,2020,4.5,24553,4.5,697,73.26666666666668,0,Espagne,45.48865196407308,0.06141947224749771,340.0,115.0,227.5
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2020,2020,4.6,47939,4.6,86,393.3333333333333,0,Italie,49.577349382470814,0.011694915254237288,91.0,1042.0,566.5
Le Serre Nuove,Ornellaia Le Serre Nuove 2020,2020,4.3,50411,4.4,1244,74.6,0,Italie,46.56024814211926,0.05764075067024129,261.0,133.0,197.0
Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2020,2020,4.5,6121,0.0,15,426.6666666666667,0,France,39.237663423829815,0.010546874999999999,753.0,1116.0,934.5
Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2020,2020,4.5,29026,0.0,16,566.6666666666666,0,France,46.24176266563639,0.007941176470588236,276.0,1318.0,797.0
Saint-Julien (Grand Cru Classé),Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2020,2020,4.4,28094,0.0,18,424.97333333333336,0,France,45.07056976131977,0.010353590813541242,373.0,1127.0,750.0
Pomerol,Château l'Eglise-Clinet Pomerol 2020,2020,4.4,3509,0.0,3,484.14666666666665,0,France,35.91758005256615,0.009088155104513785,1100.0,1219.0,1159.5
Sauternes (Premier Grand Cru Classé),Château Rieussec Sauternes (Premier Grand Cru Classé) 2020,2020,4.4,19239,0.0,11,183.9333333333333,0,France,43.40465689039468,0.02392171076476985,482.0,556.0,519.0
La Nieta,Viñedos de Páganos La Nieta 2020,2020,4.6,4508,4.6,89,153.29999999999998,0,Espagne,38.702600825734464,0.03000652315720809,820.0,425.0,622.5
Malbec Argentino,Catena Zapata Malbec Argentino 2020,2020,4.4,47435,4.5,747,119.93333333333334,1,Argentine,47.3753087800387,0.03668704836020011,225.0,301.0,263.0
Malbec Argentino,Catena Zapata Malbec Argentino 2020,2020,4.4,47435,4.5,747,119.93333333333334,1,Argentine,47.3753087800387,0.03668704836020011,225.0,301.0,263.0
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020,2020,4.6,6637,0.0,5,2171.333333333333,0,France,40.48191053247125,0.0021185139699109613,656.0,1958.0,1307.0
Corton-Charlemagne Grand Cru,Louis Latour Corton-Charlemagne Grand Cru 2020,2020,4.4,5755,0.0,13,300.0,0,France,38.09442701308633,0.014666666666666668,895.0,884.0,889.5
Almaviva,Almaviva Almaviva 2020,2020,4.6,48075,4.5,130,213.33333333333331,0,Chili,49.590380824102105,0.021562500000000002,88.0,621.0,354.5
Malleolus,Emilio Moro Malleolus 2020,2020,4.3,34630,4.4,625,47.93333333333334,1,Espagne,44.94564524080481,0.08970792767732962,387.0,58.0,222.5
Tinto,Pago de Carraovejas Tinto 2020,2020,4.4,65625,4.5,2129,57.266666666666666,1,Espagne,48.80353279953327,0.07683352735739232,142.0,78.0,110.0
Tinto,Pago de Carraovejas Tinto 2020,2020,4.4,65625,4.5,2129,57.266666666666666,1,Espagne,48.80353279953327,0.07683352735739232,142.0,78.0,110.0
Tinto,Pago de Carraovejas Tinto 2020,2020,4.4,65625,4.5,2129,57.266666666666666,1,Espagne,48.80353279953327,0.07683352735739232,142.0,78.0,110.0
Poggio Alle Nane Maremma Toscana,Le Mortelle Poggio Alle Nane Maremma Toscana 2020,2020,4.4,3509,4.4,202,158.33333333333331,0,Italie,35.91758005256615,0.02778947368421053,1100.0,458.0,779.0
Carabantes Syrah,Von Siebenthal Carabantes Syrah 2020,2020,4.2,4523,4.4,227,37.30666666666667,0,Chili,35.351109231806944,0.11258041458184416,1170.0,25.0,597.5
Quarz Sauvignon,Terlan (Terlano) Quarz Sauvignon 2020,2020,4.4,8884,4.4,494,141.66666666666666,0,Italie,40.004831614063,0.03105882352941177,707.0,400.0,553.5
La Piu Belle,Viña Vik Winery La Piu Belle 2020,2020,4.6,13420,4.4,378,106.6,0,Chili,43.720706488418095,0.04315196998123827,449.0,235.0,342.0
Petrucci Melo,Podere Forte Petrucci Melo 2016,2016,4.5,61,4.5,44,441.6666666666666,0,Italie,18.498932388779902,0.01018867924528302,2057.0,1132.0,1594.5
Pavillon Rouge du Château Margaux,Château Margaux Pavillon Rouge du Château Margaux 2020,2020,4.4,16401,0.0,16,580.5333333333333,0,France,42.70242938527768,0.007579237482774461,512.0,1352.0,932.0
Cinque Autoctoni Collection Limited Release,Farnese Cinque Autoctoni Collection Limited Release 2020,2020,4.4,4281,4.4,255,31.866666666666667,0,Italie,36.792544387037765,0.13807531380753138,1016.0,7.0,511.5
Kurni Marche,Oasi degli Angeli Kurni Marche 2020,2020,4.6,10261,4.5,132,283.3333333333333,0,Italie,42.486085667366154,0.01623529411764706,519.0,807.0,663.0
Corton-Charlemagne Grand Cru,Domaine Faiveley Corton-Charlemagne Grand Cru 2020,2020,4.4,1007,0.0,9,393.3333333333333,0,France,30.424815927961678,0.011186440677966102,1536.0,1080.0,1308.0
Côtes de Bourg,Roc de Cambes Côtes de Bourg 2020,2020,4.4,8249,0.0,13,119.06666666666666,0,France,39.67852794338722,0.03695408734602464,723.0,298.0,510.5
Saint-Émilion Grand Cru (Grand Cru Classé),Château Pavie Decesse Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020,4.4,3498,0.0,2,179.49333333333334,0,France,35.903765284545614,0.0245134452533056,1108.0,541.0,824.5
Boghis Climat,Vie di Romans Boghis Climat 2015,2015,4.5,27,0.0,15,94.73333333333332,0,Italie,14.831265897019481,0.047501759324419426,2102.0,201.0,1151.5
Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2020,2020,4.5,15975,0.0,8,700.0,0,France,43.55451125660581,0.0064285714285714285,454.0,1467.0,960.5
Bonnes Mares Grand Cru,Domaine de la Vougeraie Bonnes Mares Grand Cru 2020,2020,4.5,554,0.0,4,1081.6666666666667,0,France,28.427241090362777,0.0041602465331278884,1691.0,1716.0,1703.5
Castello della Sala Cervaro della Sala,Antinori Castello della Sala Cervaro della Sala 2020,2020,4.4,30203,4.4,1318,123.0,0,Italie,45.389064759181615,0.03577235772357724,357.0,318.0,337.5
Amarone della Valpolicella,Casa Vinicola Bennati Amarone della Valpolicella 2019,2019,4.3,4689,4.4,216,43.333333333333336,0,Italie,36.34779086208522,0.09923076923076922,1063.0,42.0,552.5
5 Stelle Sfursat,Nino Negri 5 Stelle Sfursat 2020,2020,4.5,10740,4.5,52,93.26666666666668,0,Italie,41.76778665628285,0.04824874910650464,579.0,194.0,386.5
Châteauneuf-du-Pape,Château de la Gardine Châteauneuf-du-Pape 2020,2020,4.2,13917,4.4,158,59.53333333333333,0,France,40.071638852363385,0.07054871220604704,697.0,85.0,391.0
Terrasse à l'Ombre Côtes du Rhône,Château de Gourdon Terrasse à l'Ombre Côtes du Rhône 2018,2018,4.5,819,4.5,373,46.6,0,France,30.186378377338812,0.09656652360515021,1558.0,48.0,803.0
Pomerol,Château l'Évangile Pomerol 2020,2020,4.5,9531,0.0,10,373.4666666666667,0,France,41.230372153219314,0.012049268118529096,603.0,1025.0,814.0
Chambertin Grand Cru,Domaine Trapet Chambertin Grand Cru 2020,2020,4.4,2542,0.0,9,2277.5,0,France,34.49910838769736,0.0019319429198682767,1250.0,1980.0,1615.0
Les Noisetiers,Kistler Les Noisetiers 2020,2020,4.4,7035,4.4,386,125.33333333333331,1,États-Unis,38.97807306601335,0.03510638297872341,789.0,329.0,559.0
Oh Carlos Manuel! Tinto,Parceria Oh Carlos Manuel! Tinto 2015,2015,4.5,58,0.0,4,64.66666666666666,0,Portugal,18.271993547458887,0.0695876288659794,2062.0,87.0,1074.5
Nebukadnesar,Babylonstoren Nebukadnesar 2020,2020,4.4,3609,4.4,239,42.8,0,Afrique du Sud,36.04121842042828,0.10280373831775702,1095.0,40.0,567.5
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020,2020,4.5,15671,0.0,9,593.3333333333334,0,France,43.46805217285447,0.007584269662921347,465.0,1349.0,907.0
Cream Tradición Vos 20 Years,Bodegas Tradición Cream Tradición Vos 20 Years,N.V.,4.4,623,4.4,623,120.0,1,Espagne,28.312004682664796,0.03666666666666667,1694.0,309.0,1001.5
Palo Cortado Tradición Vors 30 Years Sherry,Bodegas Tradición Palo Cortado Tradición Vors 30 Years Sherry,N.V.,4.4,1050,4.4,1050,133.26666666666668,1,Espagne,30.608799949866906,0.03301650825412706,1514.0,363.0,938.5
Palo Cortado Tradición Vors 30 Years Sherry,Bodegas Tradición Palo Cortado Tradición Vors 30 Years Sherry,N.V.,4.4,1050,4.4,1050,133.26666666666668,1,Espagne,30.608799949866906,0.03301650825412706,1514.0,363.0,938.5
Pedro Ximenez Tradición 20 Years Old Vos,Bodegas Tradición Pedro Ximenez Tradición 20 Years Old Vos,N.V.,4.5,954,4.5,954,177.2,0,Espagne,30.87298652151729,0.025395033860045147,1500.0,522.0,1011.0
Flor de Pingus,Dominio de Pingus Flor de Pingus 2020,2020,4.5,32932,4.4,219,157.02666666666664,0,Espagne,46.80990048788242,0.028657552857264162,256.0,447.0,351.5
Douro Pintas Tinto,Wine & Soul Douro Pintas Tinto 2020,2020,4.5,4167,4.5,53,265.06666666666666,0,Portugal,37.507282341401044,0.016976861167002012,947.0,771.0,859.0
Douro Pintas Tinto,Wine & Soul Douro Pintas Tinto 2019,2019,4.5,4167,4.6,255,141.26666666666668,0,Portugal,37.507282341401044,0.031854648419065594,947.0,385.0,666.0
Charmes-Chambertin Grand Cru Les Mazoyères,Domaine de la Vougeraie Charmes-Chambertin Grand Cru Les Mazoyères 2020,2020,4.4,548,0.0,1,796.6666666666666,0,France,27.747611262571272,0.005523012552301256,1741.0,1543.0,1642.0
Chambertin Clos de Bèze Grand Cru,Domaine Bruno Clair Chambertin Clos de Bèze Grand Cru 2020,2020,4.4,983,0.0,3,1366.6666666666667,0,France,30.318680128647536,0.0032195121951219515,1547.0,1843.0,1695.0
Ipsus Chianti Classico Gran Selezione,Caggio Ipsus Chianti Classico Gran Selezione 2015,2015,4.4,185,4.5,72,650.0,0,Italie,22.96956563034463,0.00676923076923077,1970.0,1435.0,1702.5
Les Beaux Monts Vosne-Romanée 1er Cru,Michel Noëllat Les Beaux Monts Vosne-Romanée 1er Cru 2020,2020,4.4,787,0.0,11,185.3333333333333,0,France,29.340204293036575,0.02374100719424461,1629.0,561.0,1095.0
Scharzhofberger Riesling Kabinett,Egon Müller - Scharzhof Scharzhofberger Riesling Kabinett 2020,2020,4.4,3047,4.4,155,230.6,0,Allemagne,35.29641622753712,0.019080659150043366,1175.0,698.0,936.5
Fossati Barolo,Roberto Voerzio Fossati Barolo 2016,2016,4.5,116,0.0,13,386.6666666666667,0,Italie,21.39115585997864,0.011637931034482758,2021.0,1047.0,1534.0
Chambertin-Clos-de-Beze Grand Cru,Robert Groffier Chambertin-Clos-de-Beze Grand Cru 2020,2020,4.5,611,0.0,9,3131.666666666667,0,France,28.86793631627218,0.0014369345396487493,1666.0,2034.0,1850.0
Cannubi Barolo,Réva Cannubi Barolo 2016,2016,4.4,82,4.5,29,325.0,0,Italie,19.389564687962718,0.01353846153846154,2049.0,952.0,1500.5
Beaune 1er Cru 'Clos des Mouches' Blanc,Joseph Drouhin Beaune 1er Cru 'Clos des Mouches' Blanc 2020,2020,4.4,3093,4.5,25,235.33333333333331,0,France,35.362345799814314,0.01869688385269122,1168.0,705.0,936.5
Pomerol,Le Pin Pomerol 2020,2020,4.7,2164,0.0,3,9112.133333333337,0,France,36.09465410784195,0.0005157957887651628,1090.0,2094.0,1592.0
Lagrein Riserva Porphyr,Terlan (Terlano) Lagrein Riserva Porphyr 2020,2020,4.4,5123,0.0,13,80.0,0,Italie,37.5825801293325,0.05500000000000001,940.0,151.0,545.5
Negru de Purcari Limited Edition,Château Purcari Negru de Purcari Limited Edition 2019,2019,4.5,970,4.5,48,44.226666666666674,0,Moldavie,30.947832321738428,0.10174856798311725,1496.0,41.0,768.5
Barbaresco Albesani,Roagna Barbaresco Albesani 2015,2015,4.5,183,4.5,76,420.0,0,Italie,23.442687687786396,0.010714285714285714,1953.0,1103.0,1528.0
Charmes-Chambertin Grand Cru,Labruyère-Prieur Sélection Charmes-Chambertin Grand Cru 2017,2017,4.5,33,0.0,1,424.6666666666667,0,France,15.73428402659916,0.010596546310832025,2091.0,1112.0,1601.5
Chapelle d'Ausone Saint-Émilion Grand Cru,Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2020,2020,4.4,1086,0.0,0,248.22666666666663,0,France,30.757128602173076,0.017725734543696626,1506.0,752.0,1129.0
Les Grandes Places Côte-Rôtie,Jean-Michel Gerin Les Grandes Places Côte-Rôtie 2020,2020,4.4,1316,0.0,8,294.5333333333333,0,France,31.60234929229516,0.014938886373924855,1466.0,867.0,1166.5
Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese,Egon Müller - Scharzhof Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese 2019,2019,4.5,242,4.7,31,380.5333333333333,0,Allemagne,24.70021976770509,0.011825508058864752,1894.0,1035.0,1464.5
Saint-Émilion Grand Cru,Château Croix de Labrie Saint-Émilion Grand Cru 2020,2020,4.4,1527,0.0,18,143.21333333333334,0,France,32.25666534296199,0.03072339633181268,1421.0,408.0,914.5
Nuits-Saint-Georges 1er Cru 'Aux Murgers',Edouard Delaunay Nuits-Saint-Georges 1er Cru 'Aux Murgers' 2018,2018,4.5,40,0.0,6,124.0,0,France,16.599957543512712,0.036290322580645164,2082.0,312.0,1197.0
Saint-Emilion Grand Cru (Premier Grand Cru Classé),La Mondotte Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2020,2020,4.4,1986,0.0,13,295.37333333333333,0,France,33.41306251626252,0.014896402293143141,1329.0,874.0,1101.5
Giunonico Riserva Primitivo di Manduria,Paololeo Giunonico Riserva Primitivo di Manduria 2017,2017,4.4,460,0.0,15,48.4,0,Italie,26.97739655372582,0.09090909090909093,1779.0,56.0,917.5
Lithology Cabernet Sauvignon,Alejandro Bulgheroni Lithology Cabernet Sauvignon 2019,2019,4.6,148,4.5,32,206.13333333333333,0,États-Unis,22.987176459314927,0.022315653298835704,1969.0,592.0,1280.5
Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2018,2018,4.6,73615,4.7,195,2268.333333333333,0,France,51.55037880617773,0.002027920646583395,54.0,1969.0,1011.5
Meursault 1er Cru 'Charmes',Buisson-Charles Meursault 1er Cru 'Charmes' 2018,2018,4.3,242,4.5,25,310.0,0,France,23.60243222247375,0.013870967741935483,1945.0,932.0,1438.5
Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2019,2019,4.6,73615,4.6,109,1533.3333333333337,0,France,51.55037880617773,0.002999999999999999,54.0,1868.0,961.0
Palazzi Rosso Toscana,Tenuta di Trinoro Palazzi Rosso Toscana 2020,2020,4.4,961,0.0,20,501.6666666666667,0,Italie,30.219087399469288,0.00877076411960133,1553.0,1240.0,1396.5
Saint-Émilion Grand Cru,Château Bellevue-Mondotte Saint-Émilion Grand Cru 2020,2020,4.4,589,0.0,2,194.45333333333332,0,France,28.065075208066983,0.022627537026878773,1717.0,584.0,1150.5
Aszú 6 Puttonyos Tokaj,Gizella Aszú 6 Puttonyos Tokaj 2017,2017,4.6,54,0.0,6,140.0,0,Hongrie,18.34932661419566,0.032857142857142856,2058.0,370.0,1214.0
Los Jabalíes Single Vineyard Malbec,Salentein Los Jabalíes Single Vineyard Malbec 2017,2017,4.4,284,4.5,95,112.93333333333334,0,Argentine,24.85548664790931,0.03896103896103896,1887.0,281.0,1084.0
Chambolle-Musigny 1er Cru 'Les Amoureuses',Peirazeau-Groffier Chambolle-Musigny 1er Cru 'Les Amoureuses' 2018,2018,4.5,59,0.0,0,1565.0,0,France,18.34891849757574,0.002875399361022364,2059.0,1883.0,1971.0
Cristal Vinothèque,Louis Roederer Cristal Vinothèque 2000,2000,4.7,426,0.0,24,3131.666666666667,0,France,28.455864927466045,0.0015007982969664714,1689.0,2026.0,1857.5
Étoile Rosé,Domaines Ott Étoile Rosé 2019,2019,4.5,183,4.5,53,146.6,0,France,23.442687687786396,0.030695770804911326,1953.0,409.0,1181.0
Red Blend,Timeless Red Blend 2017,2017,4.5,457,4.4,170,300.0,0,États-Unis,27.561075259023923,0.015,1753.0,862.0,1307.5
Ampio,Le Mortelle Ampio 2018,2018,4.6,481,4.6,49,441.6666666666666,0,Italie,28.408989442486497,0.010415094339622642,1692.0,1121.0,1406.5
Grande Cuvée,Krug Grande Cuvée,N.V.,4.6,28513,4.6,28513,326.6666666666667,1,France,47.18733085199327,0.014081632653061223,234.0,920.0,577.0
Brut Rosé Champagne,Billecart-Salmon Brut Rosé Champagne,N.V.,4.4,23241,4.4,23241,108.66666666666666,1,France,44.23616225292006,0.04049079754601228,427.0,258.0,342.5
Overture,Opus One Overture,N.V.,4.5,16804,4.5,16804,240.0,0,États-Unis,43.78217504530173,0.01875,446.0,704.0,575.0
Limited Edition 10 Vendemmie,Tenuta Ulisse Limited Edition 10 Vendemmie,N.V.,4.5,9453,4.5,9453,45.6,1,Italie,41.193393436914235,0.09868421052631579,612.0,43.0,327.5
Limited Edition 10 Vendemmie,Tenuta Ulisse Limited Edition 10 Vendemmie,N.V.,4.5,9453,4.5,9453,45.6,1,Italie,41.193393436914235,0.09868421052631579,612.0,43.0,327.5
Limited Edition 10 Vendemmie,Tenuta Ulisse Limited Edition 10 Vendemmie,N.V.,4.5,9453,4.5,9453,45.6,1,Italie,41.193393436914235,0.09868421052631579,612.0,43.0,327.5
Old Vines Malbec,Matías Riccitelli Old Vines Malbec 2018,2018,4.2,667,4.4,177,81.86666666666667,0,Argentine,27.311718192845618,0.0513029315960912,1763.0,166.0,964.5
Étoile Rosé,Domaines Ott Étoile Rosé 2020,2020,4.5,183,4.5,44,106.66666666666669,0,France,23.442687687786396,0.042187499999999996,1953.0,246.0,1099.5
Scharzhofberger Riesling Spätlese,Egon Müller - Scharzhof Scharzhofberger Riesling Spätlese 2020,2020,4.4,1564,4.5,64,313.33333333333337,0,Allemagne,32.36200845286313,0.014042553191489362,1412.0,922.0,1167.0
Bonnes-Mares Grand Cru,Robert Groffier Bonnes-Mares Grand Cru 2020,2020,4.5,1208,0.0,5,1993.3333333333333,0,France,31.935246203226423,0.0022575250836120403,1439.0,1938.0,1688.5
Chateauneuf-Du-Pape Cuvée Des Générations Marie Leoncie,Château de la Gardine Chateauneuf-Du-Pape Cuvée Des Générations Marie Leoncie 2020,2020,4.4,1041,0.0,22,95.93333333333334,0,France,30.570923101905866,0.04586518415566366,1526.0,216.0,871.0
Rioja Blanco Reserva,Remírez de Ganuza Rioja Blanco Reserva 2014,2014,4.4,361,0.0,1,143.53333333333336,0,Espagne,25.911063016664677,0.03065490013934045,1825.0,413.0,1119.0
Chambertin Grand Cru,Henri Rebourseau Chambertin Grand Cru 2018,2018,4.5,188,0.0,17,1195.0,0,France,23.563988832734772,0.0037656903765690376,1948.0,1763.0,1855.5
Vosne-Romanée 1er Cru 'Les Suchots',Domaine Prieuré Roch Vosne-Romanée 1er Cru 'Les Suchots' 2019,2019,4.4,651,0.0,16,2790.0,0,France,28.505442425717707,0.0015770609318996418,1687.0,2024.0,1855.5
Puligny-Montrachet Enseignères,Olivier Leflaive Puligny-Montrachet Enseignères 2019,2019,4.3,941,4.5,59,440.83333333333337,0,France,29.44185550021713,0.009754253308128543,1614.0,1171.0,1392.5
Guerriero della Terra,Guerrieri Guerriero della Terra 2020,2020,4.4,10185,4.4,182,34.6,0,Italie,40.60615384610799,0.12716763005780346,649.0,14.0,331.5
Côte à Côte Estate,L'Aventure Côte à Côte Estate 2020,2020,4.4,1133,0.0,15,173.26666666666665,0,États-Unis,30.943546748523232,0.02539438245479031,1497.0,523.0,1010.0
Les Riceys Cuvée Cyriès Brut Millesimé Champagne,Walczak Les Riceys Cuvée Cyriès Brut Millesimé Champagne 2018,2018,4.6,43,0.0,4,66.66666666666667,0,France,17.301520532190384,0.06899999999999999,2074.0,88.0,1081.0
Poggio Alle Nane Maremma Toscana,Le Mortelle Poggio Alle Nane Maremma Toscana 2019,2019,4.4,3509,4.4,370,119.93333333333334,0,Italie,35.91758005256615,0.03668704836020011,1100.0,301.0,700.5
Interpretación,Ausàs Interpretación 2020,2020,4.4,2760,0.0,22,66.91999999999999,1,Espagne,34.861138218329266,0.06575014943215782,1216.0,98.0,657.0
Interpretación,Ausàs Interpretación 2020,2020,4.4,2760,0.0,22,66.91999999999999,1,Espagne,34.861138218329266,0.06575014943215782,1216.0,98.0,657.0
Bienvenues-Bâtard-Montrachet Grand Cru,Domaine de la Vougeraie Bienvenues-Bâtard-Montrachet Grand Cru 2020,2020,4.6,76,0.0,0,1195.0,0,France,19.92137336531712,0.003849372384937238,2046.0,1751.0,1898.5
Dieci Brunello di Montalcino,Sassetti Livio Dieci Brunello di Montalcino 2007,2007,4.6,43,4.6,40,195.4,0,Italie,17.301520532190384,0.023541453428863865,2074.0,568.0,1321.0
