group_name,wine_name,acidity,intensity,sweetness,tannin,price_euros_liter
Domaine de la Vougeraie Bienvenues-Bâtard-Montrachet Grand Cru 2017,Bienvenues-Bâtard-Montrachet Grand Cru,3.3768165,3.7962174,1.2454681,,1110.0
Colterenzio (Schreckbichl) LR 2018,LR,2.8259842,3.8959348,2.5153446,,176.66666666666666
Fitapreta Preta Cuvée David Booth Grande Reserva 2019,Preta Cuvée David Booth Grande Reserva,3.1055214,4.2277393,2.1380146,3.1083326,101.53333333333333
Espectacle del Montsant Tinto 2019,Tinto,3.418546,4.0487256,1.9242084,3.1083243,140.0
Domaine de la Vieille Julienne Réservé Châteauneuf-du-Pape 2018,Réservé Châteauneuf-du-Pape,3.1068087,4.6493196,2.285097,2.9267964,683.3333333333334
Argiano Vigna del Suolo Brunello di Montalcino 2016,Vigna del Suolo Brunello di Montalcino,3.786483,3.0560076,1.6411891,3.4924903,441.66666666666663
Domaine de Bellène Vosne-Romanée 'Les Quartiers de Nuits' 2018,Vosne-Romanée 'Les Quartiers de Nuits',4.1826763,3.0368266,1.5785497,2.6758735,124.53333333333335
Raen Fort Ross Seaview Home Field Pinot Noir 2019,Fort Ross Seaview Home Field Pinot Noir,3.4607437,2.7475958,1.7102238,2.0731697,167.93333333333334
Roberto Voerzio Rocche dell'Annunziata Barolo 2016,Rocche dell'Annunziata Barolo,4.4050417,3.8530285,1.34193,4.3437104,385.33333333333337
Catena Zapata Adrianna Vineyard Fortuna Terrae Malbec 2019,Adrianna Vineyard Fortuna Terrae Malbec,2.870812,3.7922165,2.1823618,2.59951,122.6
Rocca di Frassinello Baffonero Maremma Toscana 2019,Baffonero Maremma Toscana,3.1772227,3.6185114,1.9581413,3.180012,560.0
Sandrone Vite Talin Barolo 2013,Vite Talin Barolo,4.605494,3.5613341,1.3438305,4.60011,1281.6666666666667
Domaine Comte Georges de Vogüé Musigny Grand Cru (Cuveé Vieilles Vignes) 2019,Musigny Grand Cru (Cuveé Vieilles Vignes),4.1379943,3.1082442,1.8582504,2.6746163,2705.0
Quinta do Paral Vinhas Velhas Tinto 2019,Vinhas Velhas Tinto,2.9712174,4.090632,2.0587099,2.9834611,39.93333333333334
Masseria Frattasi Kapnios Aglianico 2018,Kapnios Aglianico,2.4206295,4.7417974,2.5232413,2.6401153,146.4
Wine & Soul Douro Quinta da Manoella VV Tinto 2019,Douro Quinta da Manoella VV Tinto,3.239602,4.315679,1.6909068,3.704223,126.6
Marc Colin Bâtard-Montrachet Grand Cru 2018,Bâtard-Montrachet Grand Cru,3.1168592,3.8959749,1.6880866,,926.6666666666666
Marc Colin Bâtard-Montrachet Grand Cru 2019,Bâtard-Montrachet Grand Cru,3.1168592,3.8959749,1.6880866,,1565.0
Frescobaldi Gorgona Rosso 2019,Gorgona Rosso,3.18,3.7907226,1.2839758,2.6971886,428.33333333333337
Kilikanoon Attunga 1865 Shiraz 2018,Attunga 1865 Shiraz,2.999023,4.6937704,2.2782757,3.2360806,300.0
Domaine Joseph Roty Charmes-Chambertin Grand Cru 2018,Charmes-Chambertin Grand Cru,4.122235,3.3110323,1.8423979,2.8359623,996.6666666666667
Penfolds RWT Bin 798 Shiraz 2018,RWT Bin 798 Shiraz,3.0733402,4.634999,2.0449593,3.2529354,239.33333333333334
Château Voigny Sauternes 2019,Sauternes,4.305051,4.733891,4.9893174,,37.199999999999996
Continuum Novicium Estate 2019,Novicium Estate,3.8662605,4.8704433,1.466593,3.0751662,313.33333333333337
Cordero di Montezemolo Barolo Enrico VI 2019,Barolo Enrico VI,4.4703164,3.7065382,1.6639124,4.197519,126.66666666666667
Giacomo Conterno Barolo Arione 2015,Barolo Arione,4.0684004,3.8231876,1.5432729,4.1590405,570.0
Lillian Grenache 2016,Grenache,2.9040003,3.248,1.5,3.1040003,166.66666666666666
Giacomo Conterno Barolo Arione 2016,Barolo Arione,4.0684004,3.8231876,1.5432729,4.1590405,782.5
Giacomo Conterno Barolo Arione 2017,Barolo Arione,4.0684004,3.8231876,1.5432729,4.1590405,555.0
Domaine Prieuré Roch Clos de Bèze Grand Cru 2019,Clos de Bèze Grand Cru,4.059696,3.152578,2.1195972,2.6774049,5408.333333333333
Lucien le Moine Clos de la Roche Grand Cru 2019,Clos de la Roche Grand Cru,4.029349,3.0086153,1.7518054,2.7189612,1081.6666666666667
Robert Groffier Bonnes-Mares Grand Cru 2019,Bonnes-Mares Grand Cru,4.071169,3.0593357,2.1367705,2.5839636,1850.0
Domaine Gros Frère et Soeur Richebourg Grand Cru 2019,Richebourg Grand Cru,4.2243257,3.1016965,2.031315,2.7235265,1565.0
Louis Roederer Cristal Rosé Vinothèque 2000,Cristal Rosé Vinothèque,4.5361114,4.109823,,,2133.3333333333335
Tresoro Rosso 2017,Rosso,3.0058823,3.5319788,1.654492,3.2833154,332.0
Domaine Humbert Frères Charmes-Chambertin Grand Cru 2019,Charmes-Chambertin Grand Cru,4.311975,3.2901561,1.9073772,2.762556,266.6
Joseph Drouhin Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche  2018,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,3.2229097,3.7117162,1.7449552,,980.0
Domaine Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2018,Bienvenues-Bâtard-Montrachet Grand Cru,3.3403745,3.925287,1.5461063,,393.3333333333333
Domaine Faiveley Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru 2018,Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru,4.3482275,2.8518987,1.7468355,2.429747,1326.6666666666667
Monte Rossa Cabochon Doppio Zero 2016,Cabochon Doppio Zero,3.8407547,3.3171697,,,166.4
Marion Cabernet Sauvignon 2019,Cabernet Sauvignon,2.3290164,3.928453,2.3111012,2.895819,48.4
Louis Jadot Puligny-Montrachet 1er Cru 'La Garenne' 2019,Puligny-Montrachet 1er Cru 'La Garenne',3.2488666,3.7077448,1.7384791,,261.73333333333335
Domaine Raymond Usseglio & Fils Cuvée Impériale Châteauneuf-du-Pape 2019,Cuvée Impériale Châteauneuf-du-Pape,3.1300437,4.6326103,1.6785597,2.8309696,72.53333333333333
Tenuta Luce Lux Vitis 2018,Lux Vitis,3.118875,3.830726,2.1000907,3.4735754,355.8333333333333
Domaine Henri Boillot Volnay 1er Cru Les Caillerets 2018,Volnay 1er Cru Les Caillerets,3.960021,2.5069737,1.3621588,2.2771854,211.33333333333334
Luca Attanasio Librante Primitivo di Manduria 2019,Librante Primitivo di Manduria,2.0291247,4.231488,2.8891466,2.563917,45.333333333333336
Ferrari 'Giulio Ferrari' Riserva del Fondatore Rosé 2009,'Giulio Ferrari' Riserva del Fondatore Rosé,2.815,3.655,,,530.0
Dom Pérignon P2 Plénitude Brut Champagne 2004,P2 Plénitude Brut Champagne,4.272861,4.1041164,,,620.0
Domaine du Pavillon Corton-Charlemagne Grand Cru 2019,Corton-Charlemagne Grand Cru,3.2199056,3.6746569,1.9106728,,181.44000000000003
Vie di Romans Glesie Climat 2015,Glesie Climat,3.3639169,4.3964167,1.7010001,,100.0
Giacomo Conterno Barolo Arione 2018,Barolo Arione,4.0684004,3.8231876,1.5432729,4.1590405,516.6666666666667
Château Bellevue-Mondotte Saint-Émilion Grand Cru 2019,Saint-Émilion Grand Cru,3.4226437,4.310869,1.7499928,3.6329746,194.45333333333335
Domaine de Montille Clos Vougeot Grand Cru 2018,Clos Vougeot Grand Cru,4.3224115,3.0999236,1.5743816,2.9310076,303.4
Domaine G. Roumier Chambolle-Musigny 2019,Chambolle-Musigny,4.0891213,3.0320046,1.8960234,2.600401,1565.0
Elio Altare Cannubi Barolo 2016,Cannubi Barolo,4.723556,3.3854222,1.1442633,4.4579563,471.6666666666667
Cos d'Estournel Cos d'Estournel 2020,Cos d'Estournel,4.2013316,4.1952944,1.6652306,4.2301917,393.3333333333333
Antinori Tignanello 2020,Tignanello,3.082814,3.4132028,1.7224381,2.9867094,265.3333333333333
Tenuta San Guido Sassicaia 2020,Sassicaia,3.488095,3.7838812,1.7056901,3.8796737,601.0666666666666
Stag's Leap Wine Cellars ARTEMIS Cabernet Sauvignon 2020,ARTEMIS Cabernet Sauvignon,3.383825,4.730513,1.6038561,3.286232,119.93333333333334
Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2020,Pessac-Léognan (Premier Grand Cru Classé),4.228074,4.081426,1.6701751,4.236691,963.5466666666666
Château de Beaucastel Châteauneuf-du-Pape 2020,Châteauneuf-du-Pape,3.1016986,4.6371837,1.724843,2.8933873,146.6
Bodegas El Nido Clio 2020,Clio,2.9907131,4.1337633,2.015409,2.9357808,73.26666666666668
Ornellaia Bolgheri Superiore 2020,Bolgheri Superiore,3.4603708,3.877706,1.788846,3.8922803,393.3333333333333
Ornellaia Le Serre Nuove 2020,Le Serre Nuove,3.4638002,3.897753,1.6401124,3.8654778,74.6
Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2020,Hommage à Jacques Perrin Châteauneuf-du-Pape,3.1056042,4.6523724,1.7615204,2.902904,426.6666666666667
Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2020,Grand Vin de Château Palmer (Grand Cru Classé),4.143142,3.7460737,1.696457,3.7986615,566.6666666666666
Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2020,Saint-Julien (Grand Cru Classé),4.188057,3.7862008,1.6340022,3.8746238,424.97333333333336
Château l'Eglise-Clinet Pomerol 2020,Pomerol,3.4342093,4.230132,1.7766465,3.5694172,484.14666666666665
Château Rieussec Sauternes (Premier Grand Cru Classé) 2020,Sauternes (Premier Grand Cru Classé),4.339853,4.7666783,4.874369,,183.9333333333333
Viñedos de Páganos La Nieta 2020,La Nieta,3.6110392,3.8039033,2.0053296,3.6623647,153.29999999999998
Catena Zapata Malbec Argentino 2020,Malbec Argentino,2.6859064,3.9999688,2.0987563,2.6157,119.93333333333334
Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020,Saint-Émilion Grand Cru (Premier Grand Cru Classé),3.4151723,4.09014,1.8411175,3.5042195,2171.333333333333
Louis Latour Corton-Charlemagne Grand Cru 2020,Corton-Charlemagne Grand Cru,3.1831756,3.8093085,1.630509,,300.0
Almaviva Almaviva 2020,Almaviva,3.0401866,4.596873,1.8851886,3.53141,213.33333333333334
Emilio Moro Malleolus 2020,Malleolus,3.6814659,3.9343438,1.8257612,3.5076983,47.93333333333334
Pago de Carraovejas Tinto 2020,Tinto,3.5793161,3.9910455,1.8429217,3.4551678,57.266666666666666
Le Mortelle Poggio Alle Nane Maremma Toscana 2020,Poggio Alle Nane Maremma Toscana,3.011608,3.6128404,1.9079237,2.919131,158.33333333333331
Von Siebenthal Carabantes Syrah 2020,Carabantes Syrah,2.6460416,4.7210617,1.8499508,2.9519954,37.30666666666667
Terlan (Terlano) Quarz Sauvignon 2020,Quarz Sauvignon,3.3279023,3.8173327,2.2572174,,141.66666666666666
Viña Vik Winery La Piu Belle 2020,La Piu Belle,,,,,106.6
Podere Forte Petrucci Melo 2016,Petrucci Melo,3.070184,3.5017793,1.5702454,2.5015337,441.66666666666663
Château Margaux Pavillon Rouge du Château Margaux 2020,Pavillon Rouge du Château Margaux,4.0852337,3.6614535,1.6214443,3.7311282,580.5333333333333
Farnese Cinque Autoctoni Collection Limited Release 2020,Cinque Autoctoni Collection Limited Release,2.9294932,3.5628858,2.0237908,2.8115416,31.866666666666667
Oasi degli Angeli Kurni Marche 2020,Kurni Marche,3.0215945,3.7301443,2.7642388,3.0118766,283.3333333333333
Domaine Faiveley Corton-Charlemagne Grand Cru 2020,Corton-Charlemagne Grand Cru,3.2476697,3.8648095,1.7261328,,393.3333333333333
Roc de Cambes Côtes de Bourg 2020,Côtes de Bourg,3.748591,3.9280913,1.7147912,3.5007095,119.06666666666666
Château Pavie Decesse Saint-Émilion Grand Cru (Grand Cru Classé) 2020,Saint-Émilion Grand Cru (Grand Cru Classé),3.3835192,4.2339993,1.712247,3.5314653,179.49333333333334
Vie di Romans Boghis Climat 2015,Boghis Climat,3.4829998,3.71,2.062,,94.73333333333333
Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2020,Pessac-Léognan (Grand Cru Classé de Graves),4.194294,4.1819034,1.7193894,4.232646,700.0
Domaine de la Vougeraie Bonnes Mares Grand Cru 2020,Bonnes Mares Grand Cru,3.9259844,3.127166,2.0230403,2.6150868,1081.6666666666667
Antinori Castello della Sala Cervaro della Sala 2020,Castello della Sala Cervaro della Sala,3.8587165,3.276715,2.3621032,,123.0
Casa Vinicola Bennati Amarone della Valpolicella 2019,Amarone della Valpolicella,2.3465822,4.7688437,3.1827621,2.2820804,43.333333333333336
Nino Negri 5 Stelle Sfursat 2020,5 Stelle Sfursat,4.598433,3.962276,1.927198,4.336158,93.26666666666667
Château de la Gardine Châteauneuf-du-Pape 2020,Châteauneuf-du-Pape,3.0795522,4.657584,1.5521207,2.8783433,59.53333333333333
Château de Gourdon Terrasse à l'Ombre Côtes du Rhône 2018,Terrasse à l'Ombre Côtes du Rhône,3.4413016,3.8517687,1.8009534,3.3993769,46.6
Château l'Évangile Pomerol 2020,Pomerol,3.3779693,4.1397324,1.6909002,3.4706314,373.4666666666667
Domaine Trapet Chambertin Grand Cru 2020,Chambertin Grand Cru,4.2264743,3.0739026,1.7182577,2.7263403,2277.5
Kistler Les Noisetiers 2020,Les Noisetiers,3.2327442,4.7320294,2.8619092,,125.33333333333333
Parceria Oh Carlos Manuel! Tinto 2015,Oh Carlos Manuel! Tinto,3.0,4.8535213,2.098028,3.289155,64.66666666666666
Babylonstoren Nebukadnesar 2020,Nebukadnesar,3.7397916,4.038928,1.4831064,3.468404,42.800000000000004
Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020,Saint-Émilion Grand Cru (Premier Grand Cru Classé),3.3821888,4.1960263,1.8600491,3.5267162,593.3333333333334
Bodegas Tradición Cream Tradición Vos 20 Years,Cream Tradición Vos 20 Years,3.5464005,3.905028,3.813026,,120.0
Bodegas Tradición Palo Cortado Tradición Vors 30 Years Sherry,Palo Cortado Tradición Vors 30 Years Sherry,3.5983322,3.8781807,2.4819863,,133.26666666666668
Bodegas Tradición Pedro Ximenez Tradición 20 Years Old Vos,Pedro Ximenez Tradición 20 Years Old Vos,3.0485075,4.6313434,4.6604476,,177.2
Dominio de Pingus Flor de Pingus 2020,Flor de Pingus,3.7273152,3.9182906,1.8319775,3.5276117,157.02666666666664
Wine & Soul Douro Pintas Tinto 2020,Douro Pintas Tinto,3.1070662,4.548124,1.7243667,3.659873,265.06666666666666
Wine & Soul Douro Pintas Tinto 2019,Douro Pintas Tinto,3.1070662,4.548124,1.7243667,3.659873,141.26666666666668
Domaine de la Vougeraie Charmes-Chambertin Grand Cru Les Mazoyères 2020,Charmes-Chambertin Grand Cru Les Mazoyères,3.7261949,3.1067681,2.1888883,2.4620166,796.6666666666666
Domaine Bruno Clair Chambertin Clos de Bèze Grand Cru 2020,Chambertin Clos de Bèze Grand Cru,4.0507774,3.0423214,1.7697161,2.7508845,1366.6666666666667
Caggio Ipsus Chianti Classico Gran Selezione 2015,Ipsus Chianti Classico Gran Selezione,3.9390612,3.0726335,1.3114364,3.7746596,650.0
Michel Noëllat Les Beaux Monts Vosne-Romanée 1er Cru 2020,Les Beaux Monts Vosne-Romanée 1er Cru,4.114098,3.0495667,1.5677487,2.6404543,185.33333333333331
Egon Müller - Scharzhof Scharzhofberger Riesling Kabinett 2020,Scharzhofberger Riesling Kabinett,4.710466,2.968785,2.31888,,230.59999999999997
Roberto Voerzio Fossati Barolo 2016,Fossati Barolo,4.790533,3.9038398,1.1170666,4.80064,386.6666666666667
Robert Groffier Chambertin-Clos-de-Beze Grand Cru 2020,Chambertin-Clos-de-Beze Grand Cru,4.1592665,3.0324662,2.1277838,2.48205,3131.666666666667
Réva Cannubi Barolo 2016,Cannubi Barolo,4.711738,3.9649894,1.5637833,4.504499,325.0
Joseph Drouhin Beaune 1er Cru 'Clos des Mouches' Blanc 2020,Beaune 1er Cru 'Clos des Mouches' Blanc,3.1847384,3.7180593,1.8163502,,235.33333333333334
Le Pin Pomerol 2020,Pomerol,3.4015212,4.1260633,1.9155464,3.2912078,9112.133333333335
Terlan (Terlano) Lagrein Riserva Porphyr 2020,Lagrein Riserva Porphyr,2.5272794,4.017624,2.1028726,2.9868026,80.0
Château Purcari Negru de Purcari Limited Edition 2019,Negru de Purcari Limited Edition,,,,,44.226666666666674
Roagna Barbaresco Albesani 2015,Barbaresco Albesani,4.6250806,3.7382908,1.2030022,4.0751266,420.0
Labruyère-Prieur Sélection Charmes-Chambertin Grand Cru 2017,Charmes-Chambertin Grand Cru,4.75,2.7,1.15,2.35,424.6666666666667
Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2020,Chapelle d'Ausone Saint-Émilion Grand Cru,3.4394982,4.140289,1.6023306,3.4600708,248.22666666666666
Jean-Michel Gerin Les Grandes Places Côte-Rôtie 2020,Les Grandes Places Côte-Rôtie,3.8559096,4.239091,1.984394,3.8541028,294.5333333333333
Egon Müller - Scharzhof Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese 2019,Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese,4.801955,3.0780315,2.813712,,380.5333333333333
Château Croix de Labrie Saint-Émilion Grand Cru 2020,Saint-Émilion Grand Cru,3.4871178,4.149134,1.9018394,3.5239754,143.21333333333334
Edouard Delaunay Nuits-Saint-Georges 1er Cru 'Aux Murgers' 2018,Nuits-Saint-Georges 1er Cru 'Aux Murgers',3.7833333,2.9733331,1.725,2.7350001,124.0
La Mondotte Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2020,Saint-Emilion Grand Cru (Premier Grand Cru Classé),3.3021338,4.27334,2.0122817,3.50596,295.37333333333333
Paololeo Giunonico Riserva Primitivo di Manduria 2017,Giunonico Riserva Primitivo di Manduria,2.4705703,4.0400953,3.0336692,2.5188973,48.4
Alejandro Bulgheroni Lithology Cabernet Sauvignon 2019,Lithology Cabernet Sauvignon,3.3221939,4.8779593,1.734915,3.7305274,206.13333333333333
Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2018,Pauillac (Premier Grand Cru Classé),4.0950465,4.0601296,1.714406,4.116994,2268.3333333333335
Buisson-Charles Meursault 1er Cru 'Charmes' 2018,Meursault 1er Cru 'Charmes',3.2378836,3.6615534,2.0078254,,310.0
Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2019,Pauillac (Premier Grand Cru Classé),4.0950465,4.0601296,1.714406,4.116994,1533.3333333333335
Tenuta di Trinoro Palazzi Rosso Toscana 2020,Palazzi Rosso Toscana,3.1346312,3.5722535,2.0513432,3.2222164,501.6666666666667
Château Bellevue-Mondotte Saint-Émilion Grand Cru 2020,Saint-Émilion Grand Cru,3.4226437,4.310869,1.7499928,3.6329746,194.45333333333335
Gizella Aszú 6 Puttonyos Tokaj 2017,Aszú 6 Puttonyos Tokaj,5.0,3.3868134,5.0,,140.0
Salentein Los Jabalíes Single Vineyard Malbec 2017,Los Jabalíes Single Vineyard Malbec,2.9868217,3.775146,2.2312756,2.9608433,112.93333333333334
Peirazeau-Groffier Chambolle-Musigny 1er Cru 'Les Amoureuses' 2018,Chambolle-Musigny 1er Cru 'Les Amoureuses',4.3290386,3.3119233,1.613077,2.426795,1565.0
Louis Roederer Cristal Vinothèque 2000,Cristal Vinothèque,4.4084377,4.0577397,,,3131.666666666667
Domaines Ott Étoile Rosé 2019,Étoile Rosé,3.7696438,2.6137218,1.3876698,,146.6
Timeless Red Blend 2017,Red Blend,3.7789743,4.552503,1.3864021,3.5155401,300.0
Le Mortelle Ampio 2018,Ampio,3.1355183,3.6962535,1.6122587,3.1249957,441.66666666666663
Krug Grande Cuvée,Grande Cuvée,4.360128,4.090082,,,326.6666666666667
Billecart-Salmon Brut Rosé Champagne,Brut Rosé Champagne,4.2303543,3.660386,,,108.66666666666666
Opus One Overture,Overture,3.7507076,4.6210756,1.6481601,3.3019812,240.0
Tenuta Ulisse Limited Edition 10 Vendemmie,Limited Edition 10 Vendemmie,3.6990364,3.312688,2.054572,2.764013,45.6
Matías Riccitelli Old Vines Malbec 2018,Old Vines Malbec,3.0245454,3.97137,2.0272782,3.062966,81.86666666666667
Domaines Ott Étoile Rosé 2020,Étoile Rosé,3.7696438,2.6137218,1.3876698,,106.66666666666667
Egon Müller - Scharzhof Scharzhofberger Riesling Spätlese 2020,Scharzhofberger Riesling Spätlese,4.656243,3.012136,2.6068308,,313.33333333333337
Robert Groffier Bonnes-Mares Grand Cru 2020,Bonnes-Mares Grand Cru,4.071169,3.0593357,2.1367705,2.5839636,1993.3333333333335
Château de la Gardine Chateauneuf-Du-Pape Cuvée Des Générations Marie Leoncie 2020,Chateauneuf-Du-Pape Cuvée Des Générations Marie Leoncie,3.090322,3.7027898,1.6599679,,95.93333333333334
Remírez de Ganuza Rioja Blanco Reserva 2014,Rioja Blanco Reserva,3.2929113,3.957251,1.8718536,,143.53333333333336
Henri Rebourseau Chambertin Grand Cru 2018,Chambertin Grand Cru,4.3130693,2.9591186,1.4611549,2.9838603,1195.0
Domaine Prieuré Roch Vosne-Romanée 1er Cru 'Les Suchots' 2019,Vosne-Romanée 1er Cru 'Les Suchots',4.11411,3.1607487,1.7735106,2.7901998,2790.0
Olivier Leflaive Puligny-Montrachet Enseignères 2019,Puligny-Montrachet Enseignères,3.35,3.7744682,1.5323689,,440.83333333333337
Guerrieri Guerriero della Terra 2020,Guerriero della Terra,2.8807938,3.6754673,2.8497944,2.6898563,34.6
L'Aventure Côte à Côte Estate 2020,Côte à Côte Estate,3.6084716,4.8672338,1.6764214,3.468108,173.26666666666665
Walczak Les Riceys Cuvée Cyriès Brut Millesimé Champagne 2018,Les Riceys Cuvée Cyriès Brut Millesimé Champagne,4.4221816,4.5,,,66.66666666666667
Le Mortelle Poggio Alle Nane Maremma Toscana 2019,Poggio Alle Nane Maremma Toscana,3.011608,3.6128404,1.9079237,2.919131,119.93333333333334
Ausàs Interpretación 2020,Interpretación,3.5556211,3.9463289,1.827968,3.622653,66.91999999999999
Domaine de la Vougeraie Bienvenues-Bâtard-Montrachet Grand Cru 2020,Bienvenues-Bâtard-Montrachet Grand Cru,3.3768165,3.7962174,1.2454681,,1195.0
Sassetti Livio Dieci Brunello di Montalcino 2007,Dieci Brunello di Montalcino,3.931605,2.8693826,1.0,3.9116054,195.4
